FlowID,SrcIP,SrcPort,DstIP,DstPort,Protocol,StartTime,Fwd_Header_Len,Bwd_Header_Len,Tot_Fwd_Pkts,Tot_Bwd_Pkts,Tot_Fwd_Bytes,Tot_Bwd_Bytes,Fwd_PktLen_Min,Fwd_PktLen_Mean,Fwd_PktLen_Max,Fwd_PktLen_Std,Bwd_PktLen_Min,Bwd_PktLen_Mean,Bwd_PktLen_Max,Bwd_PktLen_Std,PktLen_Min,PktLen_Mean,PktLen_Max,PktLen_Var,PktLen_Std,Flow_Duration_s,Flow_IAT_Min,Flow_IAT_Mean,Flow_IAT_Max,Flow_IAT_Std,Fwd_IAT_Tot,Fwd_IAT_Min,Fwd_IAT_Mean,Fwd_IAT_Max,Fwd_IAT_Std,Bwd_IAT_Tot,Bwd_IAT_Min,Bwd_IAT_Mean,Bwd_IAT_Max,Bwd_IAT_Std,Active_Min,Active_Mean,Active_Max,Active_Std,Idle_Min,Idle_Mean,Idle_Max,Idle_Std,Fwd_PSH,Bwd_PSH,Fwd_URG,Bwd_URG,FIN_Count,SYN_Count,RST_Count,PSH_Count,ACK_Count,URG_Count,CWR_Count,ECE_Count,DownUp_Ratio,Fwd_Seg_Avg,Bwd_Seg_Avg,Fwd_Bulk_Byts_Avg,Fwd_Bulk_Pkts_Avg,Fwd_Bulk_Rate_Avg,Bwd_Bulk_Byts_Avg,Bwd_Bulk_Pkts_Avg,Bwd_Bulk_Rate_Avg,Init_Fwd_Win_Bytes,Init_Bwd_Win_Bytes,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Flow_Bytes_per_s,Flow_Pkts_per_s,Fwd_Pkts_per_s,Bwd_Pkts_per_s,Subflow_Fwd_Pkts_Avg,Subflow_Fwd_Bytes_Avg,Subflow_Bwd_Pkts_Avg,Subflow_Bwd_Bytes_Avg,TTL_Avg,TTL_Min,TTL_Max,Unique_Src_Ports,Unique_Dst_Ports,Packet_Size_Mode,Packet_Size_Median,First_Payload_Bytes,Label
10.0.1.2-10.0.2.3-0-0-1-1755541613,10.0.1.2,0,10.0.2.3,0,1,1755541613.8130426,34,0,3,0,294,0,98,98,98,0.0,0,0.0,0,0.0,98,98,98,0,0.0,0.008858680725097656,0.00435328483581543,0.004429340362548828,0.0045053958892822266,7.605552673339844e-05,0.008858680725097656,0.00435328483581543,0.004429340362548828,0.0045053958892822266,7.605552673339844e-05,0.0,0.0,0.0,0.0,0.0,0.008858680725097656,0.008858680725097656,0.008858680725097656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,0,3,98,33187.78598342125,338.6508773818495,338.6508773818495,0.0,3,294,0.0,0.0,64,64,64,1,1,98,98,64,0
10.0.1.1-10.0.3.5-52560-5353-17-1755541613,10.0.1.1,52560,10.0.3.5,5353,17,1755541613.818636,42,0,3,0,144,0,48,48,48,0.0,0,0.0,0,0.0,48,48,48,0,0.0,0.009081363677978516,0.0031702518463134766,0.004540681838989258,0.005911111831665039,0.0013704299926757812,0.009081363677978516,0.0031702518463134766,0.004540681838989258,0.005911111831665039,0.0013704299926757812,0.0,0.0,0.0,0.0,0.0,0.009081363677978516,0.009081363677978516,0.009081363677978516,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,0,3,48,15856.649409293777,330.3468626936204,330.3468626936204,0.0,3,144,0.0,0.0,64,64,64,1,1,48,48,6,0
10.0.1.1-10.0.2.4-0-0-1-1755541613,10.0.1.1,0,10.0.2.4,0,1,1755541613.8235211,34,0,3,0,294,0,98,98,98,0.0,0,0.0,0,0.0,98,98,98,0,0.0,0.006590127944946289,0.0031816959381103516,0.0032950639724731445,0.0034084320068359375,0.00011336803436279297,0.006590127944946289,0.0031816959381103516,0.0032950639724731445,0.0034084320068359375,0.00011336803436279297,0.0,0.0,0.0,0.0,0.0,0.006590127944946289,0.006590127944946289,0.006590127944946289,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,0,3,98,44612.18392966969,455.2263666292826,455.2263666292826,0.0,3,294,0.0,0.0,64,64,64,1,1,98,98,64,0
10.0.0.1-10.0.0.2-0-0-1-1755542356,10.0.0.1,0,10.0.0.2,0,1,1755542356.1688685,34,0,1,0,98,0,98,98,98,0.0,0,0.0,0,0.0,98,98,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,0,1,98,0.0,0.0,0.0,0.0,1,98,0.0,0.0,64,64,64,1,1,98,98,64,0
10.0.0.1-10.0.0.2-40326-5001-17-1755542356,10.0.0.1,40326,10.0.0.2,5001,17,1755542356.1692638,42,0,3,0,4536,0,1512,1512,1512,0.0,0,0.0,0,0.0,1512,1512,1512,0,0.0,0.0011484622955322266,0.0003161430358886719,0.0005742311477661133,0.0008323192596435547,0.0002580881118774414,0.0011484622955322266,0.0003161430358886719,0.0005742311477661133,0.0008323192596435547,0.0002580881118774414,0.0,0.0,0.0,0.0,0.0,0.0011484622955322266,0.0011484622955322266,0.0011484622955322266,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1512,0.0,4536,3,3949629.0105875027,0.0,0.0,0.0,4536,0,3,1512,3949629.0105875027,2612.1884990658086,2612.1884990658086,0.0,3,4536,0.0,0.0,64,64,64,1,1,1512,1512,1470,0
10.0.0.3-10.0.0.2-2971-80-6-1755542361,10.0.0.3,2971,10.0.0.2,80,6,1755542361.2745576,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2972-80-6-1755542361,10.0.0.3,2972,10.0.0.2,80,6,1755542361.275432,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2973-80-6-1755542361,10.0.0.3,2973,10.0.0.2,80,6,1755542361.2782545,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2974-80-6-1755542361,10.0.0.3,2974,10.0.0.2,80,6,1755542361.279265,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2975-80-6-1755542361,10.0.0.3,2975,10.0.0.2,80,6,1755542361.2819748,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-3221-80-6-1755542361,10.0.0.3,3221,10.0.0.2,80,6,1755542361.2827601,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2976-80-6-1755542361,10.0.0.3,2976,10.0.0.2,80,6,1755542361.2834613,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2977-80-6-1755542361,10.0.0.3,2977,10.0.0.2,80,6,1755542361.2844427,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2978-80-6-1755542361,10.0.0.3,2978,10.0.0.2,80,6,1755542361.286944,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2979-80-6-1755542361,10.0.0.3,2979,10.0.0.2,80,6,1755542361.2877457,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2980-80-6-1755542361,10.0.0.3,2980,10.0.0.2,80,6,1755542361.2885456,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2981-80-6-1755542361,10.0.0.3,2981,10.0.0.2,80,6,1755542361.290381,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2982-80-6-1755542361,10.0.0.3,2982,10.0.0.2,80,6,1755542361.2912467,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2983-80-6-1755542361,10.0.0.3,2983,10.0.0.2,80,6,1755542361.2919152,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2988-80-6-1755542361,10.0.0.3,2988,10.0.0.2,80,6,1755542361.2928338,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2989-80-6-1755542361,10.0.0.3,2989,10.0.0.2,80,6,1755542361.2936082,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2990-80-6-1755542361,10.0.0.3,2990,10.0.0.2,80,6,1755542361.2957125,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2991-80-6-1755542361,10.0.0.3,2991,10.0.0.2,80,6,1755542361.2964444,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
10.0.0.3-10.0.0.2-2992-80-6-1755542361,10.0.0.3,2992,10.0.0.2,80,6,1755542361.297053,54,0,1,0,54,0,54,54,54,0.0,0,0.0,0,0.0,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0,0,54,0.0,0.0,0.0,0.0,1,54,0.0,0.0,64,64,64,1,1,54,54,0,0
